threshold,recall,precision
0.004810333251953125,0.9998690554690386,0.3076895401415525
0.00482940673828125,0.9998690554690386,0.3079190838023585
0.004848480224609375,0.9998690554690386,0.3081782854111773
0.0048675537109375,0.9998643788786472,0.3084422657166311
0.004886627197265625,0.9998643788786472,0.30871438555149333
0.00490570068359375,0.9998597022882557,0.30896723344113897
0.004924774169921875,0.9998597022882557,0.3092407293302901
0.00494384765625,0.9998597022882557,0.30949768384481763
0.004962921142578125,0.9998550256978642,0.30975675836220096
0.00498199462890625,0.9998550256978642,0.3100163708364207
0.005001068115234375,0.9998550256978642,0.3102773194245502
0.0050201416015625,0.9998550256978642,0.31053374621636853
0.005039215087890625,0.9998550256978642,0.3108158990037318
0.005062103271484375,0.9998550256978642,0.3110736697526688
0.0050811767578125,0.9998550256978642,0.31131146872615656
0.005100250244140625,0.9998550256978642,0.3115800518814305
0.00511932373046875,0.9998503491074727,0.3118426368766582
0.005138397216796875,0.9998503491074727,0.3121107721055167
0.005161285400390625,0.9998503491074727,0.31237160999243174
0.00518035888671875,0.9998503491074727,0.3126452278972097
0.005199432373046875,0.9998503491074727,0.3129179515926252
0.005218505859375,0.9998503491074727,0.3131851873553453
0.00524139404296875,0.9998503491074727,0.3134606926076885
0.005260467529296875,0.9998503491074727,0.31373346031429256
0.005279541015625,0.9998503491074727,0.31399471288001174
0.00530242919921875,0.9998503491074727,0.3142605582046202
0.005321502685546875,0.9998503491074727,0.3145347203526101
0.005344390869140625,0.9998503491074727,0.31478479544045784
0.00536346435546875,0.9998456725170812,0.3150560784435082
0.0053863525390625,0.9998456725170812,0.31532419110771565
0.005405426025390625,0.9998456725170812,0.31557599061233826
0.005428314208984375,0.9998456725170812,0.3158678543093909
0.0054473876953125,0.9998456725170812,0.3161340787740152
0.00547027587890625,0.9998409959266897,0.3164114472104935
0.005489349365234375,0.9998409959266897,0.31669782337553065
0.005512237548828125,0.9998409959266897,0.3169659204964782
0.005535125732421875,0.9998409959266897,0.31723353048185154
0.00555419921875,0.9998409959266897,0.31753082899284285
0.00557708740234375,0.9998316427459069,0.31780634170778077
0.0055999755859375,0.9998269661555154,0.31811790333884377
0.005619049072265625,0.9998222895651239,0.31838597745312663
0.005641937255859375,0.9998222895651239,0.31865599675669715
0.005664825439453125,0.9998222895651239,0.3189312321173371
0.005687713623046875,0.9998222895651239,0.31918549793373624
0.005706787109375,0.9998222895651239,0.3194697644393705
0.00572967529296875,0.9998222895651239,0.3197344531883265
0.0057525634765625,0.9998129363843409,0.3200344298491823
0.00577545166015625,0.9998129363843409,0.32031349493514805
0.00579833984375,0.9998129363843409,0.32059304712676256
0.00582122802734375,0.999803583203558,0.3208546759696298
0.0058441162109375,0.999803583203558,0.32112890579233394
0.00586700439453125,0.999803583203558,0.32140263840342764
0.005889892578125,0.999803583203558,0.32168022618082126
0.00591278076171875,0.999803583203558,0.3219582938645567
0.0059356689453125,0.999803583203558,0.32225238573997506
0.00595855712890625,0.999803583203558,0.3225367964323
0.0059814453125,0.999803583203558,0.322794901450387
0.00600433349609375,0.9997989066131665,0.32307778330207654
0.0060272216796875,0.9997989066131665,0.32337343711712585
0.00605010986328125,0.9997989066131665,0.323667672444464
0.006072998046875,0.9997989066131665,0.32395262570915967
0.00609588623046875,0.9997989066131665,0.3242390646588398
0.006122589111328125,0.9997989066131665,0.32453487807247644
0.006145477294921875,0.9997989066131665,0.32481001042245905
0.006168365478515625,0.9997989066131665,0.32509203601455544
0.006191253662109375,0.999794230022775,0.3253670875287643
0.00621795654296875,0.999794230022775,0.3256540515015575
0.0062408447265625,0.999794230022775,0.3259514610770774
0.00626373291015625,0.9997895534323835,0.32623195726050974
0.006290435791015625,0.9997895534323835,0.3265034958626946
0.006313323974609375,0.9997895534323835,0.326802960680186
0.00634002685546875,0.9997895534323835,0.32708996328029377
0.0063629150390625,0.9997895534323835,0.3273935135698031
0.006389617919921875,0.9997895534323835,0.32766849670317544
0.006412506103515625,0.9997895534323835,0.32795048206355415
0.006439208984375,0.9997895534323835,0.32825109628919924
0.00646209716796875,0.9997895534323835,0.32856387589369696
0.006488800048828125,0.9997895534323835,0.3288479109560595
0.006511688232421875,0.999784876841992,0.32913951229125193
0.00653839111328125,0.999784876841992,0.3294438357473183
0.006565093994140625,0.9997802002516005,0.3297359909554885
0.006587982177734375,0.9997802002516005,0.33002460704372766
0.00661468505859375,0.999775523661209,0.3303320889526188
0.006641387939453125,0.999775523661209,0.33063913699106834
0.0066680908203125,0.999775523661209,0.33091294656677606
0.00669097900390625,0.999775523661209,0.3312333924684118
0.006717681884765625,0.999775523661209,0.3315318361004538
0.006744384765625,0.999775523661209,0.33182978789454487
0.006771087646484375,0.999775523661209,0.3321447881126834
0.00679779052734375,0.999775523661209,0.33242781793075993
0.006824493408203125,0.999775523661209,0.3327175442309847
0.0068511962890625,0.999775523661209,0.3330274886359742
0.006877899169921875,0.999775523661209,0.33335568355823897
0.00690460205078125,0.999775523661209,0.33366421471079877
0.006931304931640625,0.999775523661209,0.33397436097719485
0.0069580078125,0.999775523661209,0.33429031153393285
0.006984710693359375,0.999775523661209,0.33460790789255385
0.00701141357421875,0.9997661704804262,0.3349025124620499
0.007038116455078125,0.9997661704804262,0.33519394527605784
0.0070648193359375,0.9997661704804262,0.33549536259631835
0.0070953369140625,0.9997661704804262,0.33579363034914333
0.007122039794921875,0.9997661704804262,0.3361140939913873
0.00714874267578125,0.9997661704804262,0.33642563986352936
0.007175445556640625,0.9997614938900347,0.33675687596484044
0.007205963134765625,0.9997568172996432,0.337064319703329
0.007232666015625,0.9997568172996432,0.33735953150076614
0.007259368896484375,0.9997568172996432,0.33765952741976246
0.007289886474609375,0.9997568172996432,0.3379702089044453
0.00731658935546875,0.9997568172996432,0.3382659398561675
0.00734710693359375,0.9997568172996432,0.3385777387817289
0.007373809814453125,0.9997568172996432,0.33891052866041094
0.007404327392578125,0.9997568172996432,0.3392315919426963
0.0074310302734375,0.9997521407092517,0.33953657541013027
0.0074615478515625,0.9997521407092517,0.3398636907780627
0.007488250732421875,0.9997521407092517,0.34018494089115986
0.007518768310546875,0.9997521407092517,0.34051818885572205
0.007549285888671875,0.9997474641188602,0.34083201933608726
0.00757598876953125,0.9997474641188602,0.34116109387567506
0.00760650634765625,0.9997474641188602,0.34149680511182107
0.00763702392578125,0.9997474641188602,0.34182552550535816
0.00766754150390625,0.9997474641188602,0.34215104600970225
0.007694244384765625,0.9997474641188602,0.34245963091118803
0.007724761962890625,0.9997474641188602,0.34276547540978347
0.007755279541015625,0.9997474641188602,0.34308122655907713
0.007785797119140625,0.9997474641188602,0.3434279012980337
0.0078125,0.9997474641188602,0.3437476382896956
0.007843017578125,0.9997474641188602,0.34409067716540503
0.00787353515625,0.9997474641188602,0.3444393959900234
0.007904052734375,0.9997474641188602,0.344759908075636
0.0079345703125,0.9997474641188602,0.34508992997375226
0.007965087890625,0.9997474641188602,0.34540160892388877
0.00800323486328125,0.9997427875284688,0.34572173876480355
0.00803375244140625,0.9997427875284688,0.34602784072515375
0.00806427001953125,0.9997381109380773,0.34638112536801224
0.00809478759765625,0.9997381109380773,0.3467176369840796
0.00812530517578125,0.9997381109380773,0.34705423965452864
0.00815582275390625,0.9997334343476858,0.34736164777989736
0.00818634033203125,0.9997334343476858,0.34768819407849794
0.00821685791015625,0.9997334343476858,0.3480210205516918
0.0082550048828125,0.9997334343476858,0.3483476730543606
0.0082855224609375,0.9997334343476858,0.34867038974934433
0.0083160400390625,0.9997240811669028,0.348991579352926
0.0083465576171875,0.9997240811669028,0.34931777701521316
0.0083770751953125,0.9997147279861199,0.3496390263689029
0.00841522216796875,0.9997147279861199,0.34997617928891495
0.00844573974609375,0.9997100513957284,0.35030602964431734
0.00847625732421875,0.9997100513957284,0.35064389720608813
0.008514404296875,0.9997100513957284,0.3509847222336242
0.008544921875,0.9997100513957284,0.3513233234944155
0.008575439453125,0.9997100513957284,0.3516556367650228
0.00861358642578125,0.9997006982149454,0.3519945595436867
0.00864410400390625,0.9997006982149454,0.35233685834465117
0.00867462158203125,0.9997006982149454,0.3526809872632482
0.0087127685546875,0.9997006982149454,0.35301529528722836
0.0087432861328125,0.999696021624554,0.35333106336838555
0.00878143310546875,0.999696021624554,0.35368533213323716
0.00881195068359375,0.9996913450341625,0.35404041491453114
0.00885009765625,0.9996913450341625,0.3543814219354582
0.008880615234375,0.9996913450341625,0.3547136686684112
0.00891876220703125,0.9996913450341625,0.35506423097238415
0.00894927978515625,0.9996913450341625,0.35540544135348845
0.0089874267578125,0.999686668443771,0.3557758401169032
0.0090179443359375,0.999686668443771,0.35609469249593123
0.00905609130859375,0.999686668443771,0.35643075691763865
0.00908660888671875,0.999686668443771,0.35677341073070756
0.009124755859375,0.999686668443771,0.3570725807933424
0.00916290283203125,0.9996819918533796,0.3574225673334805
0.00919342041015625,0.9996726386725966,0.3577655822952389
0.0092315673828125,0.9996726386725966,0.35812341261065656
0.00926971435546875,0.9996679620822051,0.35844601845889673
0.00930023193359375,0.9996679620822051,0.35880099771385215
0.00933837890625,0.9996679620822051,0.3591464223969193
0.00937652587890625,0.9996679620822051,0.3594816307173825
0.0094146728515625,0.9996679620822051,0.3598047466756438
0.00945281982421875,0.9996632854918136,0.3601498160154197
0.00948333740234375,0.9996632854918136,0.36048811830595423
0.009521484375,0.9996632854918136,0.3608374113980996
0.00955963134765625,0.9996632854918136,0.3611892129363658
0.0095977783203125,0.9996586089014221,0.36154551328238904
0.00963592529296875,0.9996539323110307,0.36188413992056584
0.009674072265625,0.9996492557206392,0.36223322589500867
0.00971221923828125,0.9996492557206392,0.3625871456923312
0.00974273681640625,0.9996492557206392,0.36290355440259686
0.0097808837890625,0.9996445791302477,0.36322498861496844
0.00981903076171875,0.9996445791302477,0.36353571240278304
0.009857177734375,0.9996445791302477,0.3639014773628783
0.00989532470703125,0.9996445791302477,0.3642108778512146
0.0099334716796875,0.9996445791302477,0.3645655673957239
0.00997161865234375,0.9996445791302477,0.3648929160364765
0.010009765625,0.9996445791302477,0.3652514323501821
0.0100555419921875,0.9996445791302477,0.36562941524609066
0.01009368896484375,0.9996399025398562,0.3659770162174008
0.0101318359375,0.9996352259494647,0.3663164930079517
0.01016998291015625,0.9996352259494647,0.3666457402795216
0.0102081298828125,0.9996352259494647,0.3669900712337046
0.01024627685546875,0.9996352259494647,0.36733378701641506
0.01029205322265625,0.9996352259494647,0.3676749850351931
0.0103302001953125,0.9996352259494647,0.3680301238113439
0.01036834716796875,0.9996352259494647,0.36837071274208727
0.010406494140625,0.9996352259494647,0.368718928858514
0.0104522705078125,0.9996352259494647,0.36905824563826756
0.01049041748046875,0.9996352259494647,0.3694090402412574
0.010528564453125,0.9996305493590733,0.36976261030066826
0.01056671142578125,0.9996305493590733,0.37010769816809225
0.01061248779296875,0.9996305493590733,0.37045407279029463
0.010650634765625,0.9996305493590733,0.3708030260713288
0.0106964111328125,0.9996305493590733,0.37115908206923376
0.01073455810546875,0.9996305493590733,0.3715248628195301
0.01078033447265625,0.9996305493590733,0.37189654152501384
0.0108184814453125,0.9996305493590733,0.3722482188851292
0.01085662841796875,0.9996305493590733,0.3726180992209522
0.01090240478515625,0.9996258727686818,0.37296354134859494
0.01094818115234375,0.9996258727686818,0.3733322388127479
0.010986328125,0.9996258727686818,0.37371734687276537
0.0110321044921875,0.9996258727686818,0.374057423452022
0.01107025146484375,0.9996258727686818,0.3744368146305574
0.01111602783203125,0.9996258727686818,0.3747979169223756
0.01116180419921875,0.9996211961782904,0.3751599366045525
0.011199951171875,0.9996211961782904,0.37550858355527134
0.0112457275390625,0.9996211961782904,0.37585060927361924
0.01129150390625,0.9996118429975074,0.3761976838325883
0.01132965087890625,0.9996118429975074,0.37654826645245054
0.01137542724609375,0.9996071664071159,0.37690106274366664
0.01142120361328125,0.9996024898167244,0.3772625143185938
0.01146697998046875,0.9996024898167244,0.37761775711171336
0.011505126953125,0.9996024898167244,0.3779836955560664
0.0115509033203125,0.9995978132263329,0.37833986777707956
0.0115966796875,0.9995978132263329,0.3786870811091406
0.0116424560546875,0.9995978132263329,0.3790584588319583
0.011688232421875,0.9995978132263329,0.3794150747132354
0.0117340087890625,0.9995978132263329,0.3797689884494225
0.01177978515625,0.9995931366359415,0.3801102928754217
0.0118255615234375,0.9995931366359415,0.38048921160422317
0.011871337890625,0.9995837834551585,0.3808714308115583
0.0119171142578125,0.999579106864767,0.38122356961569265
0.011962890625,0.999569753683984,0.3816140919706048
0.0120086669921875,0.999569753683984,0.38198988099174147
0.012054443359375,0.999569753683984,0.3823718831733401
0.0121002197265625,0.999569753683984,0.38272929126526517
0.01214599609375,0.999569753683984,0.3831024742075868
0.0121917724609375,0.999569753683984,0.38350528412251267
0.012237548828125,0.999569753683984,0.3838903247475174
0.01229095458984375,0.9995650770935927,0.3842639785555178
0.01233673095703125,0.9995650770935927,0.38464431675235794
0.01238250732421875,0.9995650770935927,0.3850101504280833
0.01242828369140625,0.9995557239128097,0.3853855821191014
0.012481689453125,0.9995557239128097,0.3857848596373114
0.0125274658203125,0.9995510473224182,0.3861768787129786
0.0125732421875,0.9995510473224182,0.3865470381636868
0.01262664794921875,0.9995510473224182,0.3868989973408444
0.01267242431640625,0.9995463707320267,0.38724978620399764
0.012725830078125,0.9995463707320267,0.3876438016783739
0.0127716064453125,0.9995463707320267,0.3879956504927687
0.01282501220703125,0.9995463707320267,0.38840177288016703
0.01287078857421875,0.9995370175512437,0.3887612613841612
0.0129241943359375,0.9995370175512437,0.3891555296602454
0.012969970703125,0.9995370175512437,0.38951936097042683
0.01302337646484375,0.9995370175512437,0.3899016544167948
0.01306915283203125,0.9995370175512437,0.39026474503294933
0.01312255859375,0.9995323409608523,0.39061883178594925
0.0131683349609375,0.9995183111896778,0.3909856413464828
0.01322174072265625,0.9995136345992863,0.3913718625079427
0.013275146484375,0.9995089580088948,0.3917717771663517
0.01332855224609375,0.9995089580088948,0.3921628351189832
0.01337432861328125,0.9995042814185034,0.39254058104638306
0.013427734375,0.9995042814185034,0.39293390032743725
0.01348114013671875,0.9994949282377205,0.39331202279013533
0.0135345458984375,0.9994855750569375,0.3936945068710165
0.01358795166015625,0.999480898466546,0.3940839465925162
0.01363372802734375,0.9994715452857631,0.39447158733293586
0.0136871337890625,0.9994668686953716,0.3948859227068136
0.01374053955078125,0.9994621921049801,0.3952748128734901
0.0137939453125,0.9994575155145886,0.395643963937279
0.01384735107421875,0.9994434857434142,0.39602991646220786
0.0139007568359375,0.9994434857434142,0.39638469970490753
0.01395416259765625,0.9994341325626312,0.3968159654784407
0.014007568359375,0.9994294559722398,0.39720942854062813
0.01406097412109375,0.9994201027914568,0.3975751870607189
0.0141143798828125,0.9994060730202824,0.39793087267567656
0.0141754150390625,0.9994060730202824,0.3983009622786042
0.01422882080078125,0.9994013964298909,0.39867805659768407
0.0142822265625,0.9993920432491079,0.399057727715802
0.01433563232421875,0.9993873666587164,0.3994855478578826
0.0143890380859375,0.999373336887542,0.3998821107784431
0.0144500732421875,0.999363983706759,0.40024535970481917
0.01450347900390625,0.9993593071163676,0.40062617172853393
0.014556884765625,0.9993452773451932,0.4010272886448385
0.014617919921875,0.9993359241644102,0.4014130014163827
0.01467132568359375,0.9993359241644102,0.4018168245246866
0.01473236083984375,0.9993312475740187,0.4022241212499953
0.0147857666015625,0.9993312475740187,0.40263868450159124
0.01483917236328125,0.9993265709836272,0.4030560181980395
0.01490020751953125,0.9993218943932358,0.40346888913224904
0.01495361328125,0.9993125412124528,0.40387537706677956
0.0150146484375,0.9993031880316698,0.4042689248605656
0.01507568359375,0.9992985114412783,0.4046751043025883
0.01512908935546875,0.999293834850887,0.40509362387034276
0.01519012451171875,0.9992798050797125,0.40550383154123226
0.01525115966796875,0.9992610987181466,0.405902187437668
0.0153045654296875,0.9992517455373636,0.4063298697742348
0.0153656005859375,0.9992423923565806,0.40675381636883856
0.0154266357421875,0.9992283625854063,0.40717907867982095
0.0154876708984375,0.9992143328142318,0.40758891440867434
0.01554107666015625,0.9992096562238403,0.40801041881497435
0.01560211181640625,0.9992049796334489,0.4084507580754004
0.0156707763671875,0.9992049796334489,0.40887362216778933
0.015716552734375,0.9992049796334489,0.4091923248549755
0.015777587890625,0.9992049796334489,0.40963321836458066
0.015838623046875,0.9992003030430574,0.41006527342483
0.015899658203125,0.9991862732718829,0.41047153209507486
0.015960693359375,0.9991815966814914,0.4109259180902338
0.016021728515625,0.9991769200910999,0.4113013296474615
0.0160980224609375,0.9991722435007085,0.4117075765108508
0.0161590576171875,0.999167566910317,0.41215120036266484
0.0162200927734375,0.9991582137295341,0.4126081968922724
0.0162811279296875,0.9991535371391426,0.41304259568224044
0.0163421630859375,0.9991488605487511,0.41348671668914905
0.0164031982421875,0.9991488605487511,0.4139369433427817
0.0164642333984375,0.9991441839583597,0.414381389611372
0.0165252685546875,0.9991348307775767,0.41483935232199826
0.0165863037109375,0.9991348307775767,0.41525056414103817
0.01666259765625,0.9991254775967937,0.4156732578297219
0.0167236328125,0.9991067712352278,0.41611318652637813
0.01678466796875,0.9991020946448363,0.4165712848371164
0.016845703125,0.9990974180544449,0.4170133026224612
0.0169219970703125,0.9990927414640534,0.41746768410047974
0.0169830322265625,0.9990880648736619,0.4178830046514903
0.0170440673828125,0.9990646819217045,0.4183101625220286
0.0171051025390625,0.9990553287409216,0.4187703622969651
0.017181396484375,0.9990506521505301,0.41920639873155663
0.017242431640625,0.9990506521505301,0.4196527318051542
0.017303466796875,0.9990412989697471,0.42012582574373475
0.0173797607421875,0.9990319457889641,0.42058591904236886
0.0174407958984375,0.9990319457889641,0.42102026819289073
0.01751708984375,0.9990179160177898,0.4214728792291119
0.017578125,0.9990038862466153,0.42194314518677706
0.01763916015625,0.9989711501138749,0.42238484871254395
0.0177154541015625,0.9989617969330921,0.4228315455465006
0.0177764892578125,0.9989571203427006,0.4232727906820064
0.017852783203125,0.9989477671619176,0.42371549969650446
0.017913818359375,0.9989477671619176,0.4241833310165419
0.0179901123046875,0.9989337373907432,0.42461584335553126
0.0180206298828125,0.9989290608003517,0.4248224453712488
0.0180511474609375,0.9989290608003517,0.4250464641479848
0.018096923828125,0.9989290608003517,0.42527495281403555
0.01812744140625,0.9989197076195687,0.4255158084302331
0.018157958984375,0.9989150310291772,0.42574450824883847
0.0181884765625,0.9989103544387857,0.42595561724258957
0.0182342529296875,0.9989103544387857,0.42618934077708454
0.0182647705078125,0.9989056778483943,0.4264349457964823
0.0182952880859375,0.9988963246676114,0.4266660540855829
0.018341064453125,0.9988916480772199,0.42687552711415244
0.01837158203125,0.9988869714868284,0.42713303550359755
0.018402099609375,0.9988869714868284,0.4273603630281155
0.0184326171875,0.9988869714868284,0.42759050061358045
0.0184783935546875,0.9988822948964369,0.4278103143001354
0.0185089111328125,0.9988776183060454,0.4280432229646048
0.0185394287109375,0.998872941715654,0.4282626479740785
0.018585205078125,0.998872941715654,0.4284972003940112
0.01861572265625,0.998872941715654,0.4286984499095797
0.018646240234375,0.998863588534871,0.4289380776228748
0.0186920166015625,0.998863588534871,0.4291630248048464
0.0187225341796875,0.998863588534871,0.42938648160731446
0.018768310546875,0.998863588534871,0.4296110353483545
0.018798828125,0.9988589119444795,0.4298147820207354
0.018829345703125,0.9988589119444795,0.4300293951840219
0.0188751220703125,0.9988589119444795,0.43025808998904147
0.0189056396484375,0.9988589119444795,0.43049049880277657
0.0189361572265625,0.998854235354088,0.43071593067761543
0.01898193359375,0.9988495587636965,0.43094681791218237
0.019012451171875,0.9988402055829136,0.4311759362067225
0.0190582275390625,0.9988355289925221,0.4313916380529186
0.0190887451171875,0.9988308524021307,0.4316311084973819
0.0191192626953125,0.9988261758117392,0.43185163617540967
0.0191650390625,0.9988168226309562,0.4321000892208651
0.019195556640625,0.9988074694501733,0.43232520338368924
0.0192413330078125,0.9988074694501733,0.4325327068735064
0.0192718505859375,0.9988027928597818,0.4327506590291553
0.0193023681640625,0.9987887630886073,0.43300427992449814
0.01934814453125,0.9987887630886073,0.433244076598507
0.019378662109375,0.9987840864982159,0.43346803246580595
0.0194244384765625,0.9987840864982159,0.4336986562857276
0.0194549560546875,0.9987840864982159,0.4339268807067304
0.019500732421875,0.9987840864982159,0.4341588757498694
0.01953125,0.9987747333174329,0.43437998307787434
0.019561767578125,0.9987700567270414,0.4346298885381752
0.0196075439453125,0.9987700567270414,0.4348440455514449
0.0196380615234375,0.9987607035462585,0.4350490221042532
0.019683837890625,0.9987513503654756,0.43527726087816093
0.01971435546875,0.9987419971846926,0.4355119603564655
0.0197601318359375,0.9987419971846926,0.4357803406874148
0.0197906494140625,0.9987279674135181,0.4360349139911184
0.01983642578125,0.9987279674135181,0.4362549231096076
0.019866943359375,0.9987232908231267,0.4364838156515128
0.0199127197265625,0.9987186142327352,0.4367361713266692
0.0199432373046875,0.9987092610519522,0.43695548089553826
0.019989013671875,0.9986999078711692,0.43718217476395976
0.02001953125,0.9986999078711692,0.4374266442443
0.0200653076171875,0.9986999078711692,0.43765075734753145
0.0200958251953125,0.9986999078711692,0.4378966492303339
0.0201416015625,0.9986952312807779,0.4381632401821987
0.020172119140625,0.9986905546903864,0.43838425724444297
0.0202178955078125,0.9986812015096034,0.4386115532734275
0.0202484130859375,0.9986718483288204,0.43887516492730866
0.020294189453125,0.9986718483288204,0.4391215389518923
0.0203399658203125,0.9986718483288204,0.4393672857604319
0.0203704833984375,0.9986624951480375,0.4395965210231074
0.020416259765625,0.9986531419672545,0.4398432125364059
0.02044677734375,0.9986437887864715,0.4400584433783405
0.0204925537109375,0.99863911219608,0.4402732275363544
0.0205230712890625,0.9986297590152972,0.4405161476652673
0.02056884765625,0.9986204058345142,0.4407466041400492
0.020599365234375,0.9986157292441227,0.4409784606488652
0.0206451416015625,0.9986063760633398,0.44124770111379746
0.02069091796875,0.9985970228825568,0.44150175644633377
0.020721435546875,0.9985876697017738,0.4417524536171199
0.0207672119140625,0.9985876697017738,0.44200758038373883
0.0207977294921875,0.9985829931113823,0.4422160506483259
0.020843505859375,0.9985829931113823,0.4424772159295776
0.0208892822265625,0.9985783165209908,0.4427155036573836
0.0209197998046875,0.9985736399305994,0.44299080931930873
0.020965576171875,0.9985736399305994,0.4432574939799053
0.0210113525390625,0.998559610159425,0.4434980018776534
0.0210418701171875,0.9985549335690335,0.4437493895177866
0.021087646484375,0.9985409037978591,0.44402275856045453
0.0211181640625,0.9985362272074676,0.4442923134545757
0.0211639404296875,0.9985362272074676,0.4445513220903602
0.021209716796875,0.9985221974362931,0.44478955744985793
0.021240234375,0.9985175208459016,0.44508324699770907
0.0212860107421875,0.9985128442555102,0.4453466713666826
0.021331787109375,0.9985034910747272,0.44560274318534243
0.0213623046875,0.9985034910747272,0.4458726018615005
0.0214080810546875,0.9984988144843358,0.44610154759691023
0.021453857421875,0.9984894613035528,0.4463762298406486
0.021484375,0.9984847847131614,0.446643069623828
0.0215301513671875,0.9984660783515954,0.4468618598819966
0.021575927734375,0.9984660783515954,0.4471295107613242
0.0216217041015625,0.9984473719900295,0.44739003792879445
0.0216522216796875,0.9984473719900295,0.44762360025243153
0.021697998046875,0.9984380188092465,0.4478879739864688
0.0217437744140625,0.9984286656284636,0.4481545466186105
0.0217742919921875,0.9984099592668977,0.4484153572456265
0.021820068359375,0.9984099592668977,0.44868677400575435
0.0218658447265625,0.9983959294957233,0.4489210569478381
0.02191162109375,0.9983959294957233,0.44916473806017254
0.021942138671875,0.9983865763149403,0.4494356949026229
0.0219879150390625,0.9983772231341573,0.4497031947118524
0.02203369140625,0.9983725465437658,0.4499864044804088
0.0220794677734375,0.9983678699533743,0.4502462326925308
0.0221099853515625,0.998363193362983,0.4505187229875743
0.02215576171875,0.9983491635918085,0.4507692372663043
0.0222015380859375,0.998344487001417,0.4510423687452065
0.022247314453125,0.9983351338206341,0.45128605161964075
0.0222930908203125,0.9983257806398511,0.45154337374117687
0.0223236083984375,0.9983211040494596,0.45180597943642775
0.022369384765625,0.9983211040494596,0.45209111625030707
0.0224151611328125,0.9983164274590681,0.45234765361778956
0.0224609375,0.9983023976878937,0.45259448663639024
0.0225067138671875,0.9982883679167193,0.4528742606437597
0.0225372314453125,0.9982836913263278,0.4531567103978262
0.0225830078125,0.9982743381455449,0.4534316120398496
0.0226287841796875,0.9982649849647619,0.4536981736023584
0.022674560546875,0.9982603083743704,0.45397007688136026
0.0227203369140625,0.9982603083743704,0.4542454034729316
0.02276611328125,0.9982603083743704,0.45453461408241963
0.022796630859375,0.9982509551935874,0.45482962293740625
0.0228424072265625,0.9982416020128045,0.4551240501147112
0.02288818359375,0.998236925422413,0.45537921956568583
0.0229339599609375,0.998236925422413,0.45564848376175654
0.022979736328125,0.9982322488320216,0.4559188520703487
0.0230255126953125,0.9982182190608471,0.4562096448425548
0.0230712890625,0.9982182190608471,0.4564798973481608
0.023101806640625,0.9982135424704557,0.4567698335762175
0.0231475830078125,0.9981995126992812,0.45706760316066725
0.023193359375,0.9981948361088897,0.45734457526703165
0.0232391357421875,0.9981854829281068,0.4575942338448609
0.023284912109375,0.9981714531569323,0.45786657857139795
0.0233306884765625,0.9981620999761494,0.45813156810220484
0.02337646484375,0.998148070204975,0.4583858615231636
0.0234222412109375,0.9981433936145835,0.45867726857572666
0.023468017578125,0.998138717024192,0.45895720573973364
0.0235137939453125,0.998129363843409,0.45927486427106623
0.0235595703125,0.9981246872530176,0.45956642320678015
0.0236053466796875,0.9981153340722346,0.4598571914900952
0.023651123046875,0.9980825979394943,0.4601494583965779
0.0236968994140625,0.9980779213491028,0.46044115362709054
0.0237274169921875,0.9980685681683198,0.4607091818892233
0.023773193359375,0.9980592149875369,0.4609825060102514
0.0238189697265625,0.9980498618067539,0.46127909012508184
0.02386474609375,0.9980451852163624,0.4615922014270852
0.0239105224609375,0.9980358320355796,0.4618505966525132
0.023956298828125,0.9980218022644051,0.46214014405065595
0.0240020751953125,0.9980218022644051,0.4624355615651145
0.0240478515625,0.9980171256740136,0.46270109709032564
0.0240936279296875,0.9980171256740136,0.46298919799623806
0.024139404296875,0.9980124490836221,0.4632513512926824
0.0241851806640625,0.9980077724932306,0.4634896433993367
0.02423095703125,0.9980030959028392,0.4637624468117473
0.0242767333984375,0.9979937427220562,0.46405156273444276
0.0243377685546875,0.9979797129508817,0.46436918175764774
0.024383544921875,0.9979750363604903,0.46464404535874165
0.0244293212890625,0.9979610065893159,0.46491487980339785
0.02447509765625,0.9979610065893159,0.46521387477300125
0.0245208740234375,0.9979563299989244,0.46552833716194253
0.024566650390625,0.9979469768181415,0.46580037064605484
0.0246124267578125,0.997932947046967,0.46610515647218403
0.024658203125,0.997923593866184,0.4664125357644801
0.0247039794921875,0.9979189172757925,0.46670720184770437
0.024749755859375,0.9979095640950096,0.4670204966021383
0.0247955322265625,0.9978861811430523,0.46731434253088544
0.02484130859375,0.9978815045526608,0.46760094231085303
0.0248870849609375,0.9978674747814863,0.46788966684720756
0.024932861328125,0.9978581216007033,0.4681665690282011
0.024993896484375,0.9978487684199204,0.46845203202768065
0.0250396728515625,0.9978487684199204,0.46874739122220416
0.02508544921875,0.997834738648746,0.46900662950393024
0.0251312255859375,0.9978253854679631,0.4693148099676002
0.025177001953125,0.9978207088775716,0.4696235352121356
0.0252227783203125,0.9978160322871801,0.4699212848150612
0.0252685546875,0.9978020025160056,0.4702305520598937
0.02532958984375,0.9978020025160056,0.47052505992903343
0.0253753662109375,0.9977926493352227,0.47078435742356006
0.025421142578125,0.9977879727448312,0.4710763143717599
0.0254669189453125,0.9977739429736567,0.471371507602303
0.0255126953125,0.9977645897928739,0.4716442656291449
0.0255584716796875,0.9977505600216994,0.4719391423028684
0.0256195068359375,0.9977458834313079,0.47222732534589956
0.025665283203125,0.9977412068409164,0.4725294683080031
