epoch,train_loss,val_loss,dice
73,0.23473363106207148,0.20181853622198104,0.7132685899734497
74,0.22121480625213646,0.2868939399719238,0.7047119736671448
75,0.24991281337400034,0.2968453407287598,0.4598398685455322
76,0.22420062778926478,0.2119878798723221,0.6684489727020264
77,0.23940030312756214,0.2102374702692032,0.5695226490497589
78,0.23289290306771673,0.21241698116064073,0.7168176591396331
79,0.24120240985620311,0.2725960686802864,0.6636179447174072
80,0.23040825714607063,0.21107517853379248,0.6524937391281128
81,0.25219764705838227,0.31017560958862306,0.7009095191955567
82,0.22902487336498936,0.2770552337169647,0.6278196096420288
83,0.227620611648734,0.23697587549686433,0.7328229308128357
84,0.21647491814886652,0.27518513798713684,0.5934767723083496
85,0.22777538910144712,0.24964448809623718,0.7308854222297668
86,0.2319114039220461,0.27598769664764405,0.6664547979831695
87,0.22230049581607667,0.2666845738887787,0.6241274416446686
88,0.2599685012203891,0.21622243225574495,0.6327021420001984
89,0.25140179793645695,0.24489435758441686,0.6114141285419464
90,0.22772107778185205,0.18915850520133973,0.5618948698043823
91,0.22148712152024594,0.20465757250785827,0.6386841535568237
92,0.2262444022770335,0.25674170553684234,0.6428825438022614
93,0.26690169859950136,0.20907950699329375,0.6842129707336426
94,0.24149955609222737,0.24301593601703644,0.7403027892112732
95,0.2816571080830039,0.30783813297748563,0.5498191446065903
96,0.24543613499802788,0.22840388715267182,0.6581120371818543
97,0.2540659892895236,0.3350196987390518,0.43115926459431647
98,0.26226830882270163,0.2524907499551773,0.7400009870529175
99,0.24068985670441534,0.2990092784166336,0.643102091550827
100,0.21561507676251052,0.2971378043293953,0.6068718165159226
