epoch,train_loss,val_loss,dice
42,0.14152571604382702,0.2752826802432537,0.7962214827537537
43,0.19389848431526888,0.24474371671676637,0.707214641571045
44,0.16266948043754914,0.15093604177236558,0.6616805493831635
45,0.16268368328853353,0.1181567057967186,0.8397695302963257
46,0.170760774394361,0.19652815759181977,0.6960163712501526
47,0.17121013235755084,0.2072408527135849,0.852444338798523
48,0.17709161584242816,0.18069808706641197,0.7181565999984741
49,0.15909094972217955,0.12858462035655976,0.880323338508606
50,0.1651587529085213,0.20515681505203248,0.8432077765464783
51,0.16153672469280114,0.17492776811122895,0.7312817573547363
52,0.1647518863674344,0.13361774049699307,0.6229695677757263
53,0.17687043854285303,0.15316877514123917,0.6324809730052948
54,0.1334774343115164,0.1363437220454216,0.7712671756744385
55,0.1612077907363816,0.14912192821502684,0.8264673471450805
56,0.1471929361407713,0.19997570365667344,0.8003560662269592
57,0.17891930252677057,0.1673276901245117,0.768880295753479
58,0.13277596721380222,0.2215623989701271,0.784050726890564
59,0.14136657863855362,0.15581124424934387,0.7902233242988587
60,0.1802851973873813,0.2023375689983368,0.7514122486114502
61,0.16897317585421773,0.21185288429260254,0.7788289189338684
62,0.17881294394411693,0.17267451286315919,0.777042806148529
63,0.15849015611882616,0.1430749073624611,0.795400607585907
64,0.14439845128302894,0.18310913145542146,0.8066757440567016
65,0.14047742157992793,0.20193037986755372,0.8511779308319092
66,0.1350653525441885,0.1572258949279785,0.7938825845718384
67,0.14696586649955773,0.2116287887096405,0.7314246416091919
68,0.14081855472631571,0.13339310772717,0.6996231317520142
69,0.15682070301391365,0.16887348629534243,0.7376594483852387
70,0.15138297982332183,0.15659362971782684,0.8633377075195312
71,0.15415946312430429,0.1982945367693901,0.8428831577301026
72,0.16387792058834216,0.1553012289106846,0.8360533356666565
73,0.153960882617933,0.15868923366069793,0.8860866546630859
74,0.17824197142589382,0.20196609050035477,0.757108461856842
75,0.16935249243965145,0.14807548820972444,0.7249960422515869
76,0.1548977715031403,0.1768495798110962,0.8310714840888977
77,0.13790224183623384,0.22091367803514003,0.7581404685974121
78,0.17688724135116832,0.17478808015584946,0.7661400675773621
79,0.18837565226798378,0.16815096139907837,0.8511621832847596
80,0.16638111702461794,0.15819336101412773,0.7954147219657898
81,0.15939725744651584,0.15151093304157257,0.8704914331436158
82,0.14646160493536695,0.11358781456947327,0.7976994395256043
83,0.13645805593398286,0.16980452537536622,0.748077780008316
84,0.1569776848730881,0.15097174793481827,0.6011500775814056
85,0.1417897705715604,0.16227501779794692,0.8920138716697693
86,0.14489798557876452,0.17227949798107148,0.8350288391113281
87,0.1482185847693827,0.14786276891827582,0.7447899103164672
88,0.13645264835710205,0.15931416302919388,0.8303313970565795
89,0.12789341571127497,0.14040374085307122,0.8262274265289307
90,0.13431056311762915,0.18778914734721183,0.8175275683403015
91,0.14338067923558923,0.13261128813028336,0.7946476936340332
92,0.13596488340053617,0.15027780830860138,0.7382408082485199
93,0.13591036491277741,0.10625031217932701,0.7346133947372436
94,0.1431360658025369,0.15528308586217462,0.8105960845947265
95,0.1339469042765658,0.1526416629552841,0.7532831311225892
96,0.1359286109076404,0.1921818144619465,0.7300846219062805
97,0.14925081397565762,0.24160436391830445,0.8007444858551025
98,0.14887149064097463,0.18213667040690779,0.7957827806472778
99,0.14378692950235633,0.11485560238361359,0.8697745680809021
100,0.1477042906349752,0.14361606687307357,0.7484854519367218
